名前,フォルム,名前(フォルム),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
サルノリ,,サルノリ,基本,基本,Lv.6,Lv.8,Lv.12,Lv.17,Lv.20,Lv.24,Lv.28,Lv.32,Lv.36,マシン00,マシン01,マシン10,マシン11,マシン12,マシン16,マシン21,マシン24,マシン25,マシン28,マシン31,マシン34,マシン39,マシン40,マシン56,マシン58,マシン59,マシン63,マシン76,マシン78,マシン94,レコ.00,レコ.07,レコ.13,レコ.20,レコ.26,レコ.27,レコ.35,レコ.37,レコ.65,レコ.77,レコ.85,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,鎧の孤島,教え技,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
アチャモ,,アチャモ,基本,基本,Lv.3,Lv.6,Lv.9,Lv.12,Lv.15,Lv.18,Lv.21,Lv.24,Lv.27,Lv.30,Lv.33,Lv.36,Lv.39,マシン00,マシン01,マシン13,マシン15,マシン21,マシン22,マシン24,マシン25,マシン31,マシン34,マシン38,マシン39,マシン41,マシン48,マシン52,マシン58,マシン65,マシン76,レコ.00,レコ.01,レコ.02,レコ.07,レコ.12,レコ.13,レコ.15,レコ.20,レコ.21,レコ.26,レコ.27,レコ.29,レコ.36,レコ.43,レコ.55,レコ.85,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,教え技,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,ひっかく,なきごえ,ひのこ,でんこうせっか,ニトロチャージ,みきり,すなかけ,つばめがえし,きりさく,とびはねる,きあいだめ,かえんほうしゃ,フェザーダンス,きしかいせい,フレアドライブ,メガトンパンチ,メガトンキック,ほのおのうず,あなをほる,ねむる,いわなだれ,いびき,まもる,メロメロ,にほんばれ,おにび,からげんき,てだすけ,がんせきふうじ,とびはねる,ダメおし,シャドークロー,りんしょう,つるぎのまい,のしかかり,かえんほうしゃ,けたぐり,こうそくいどう,きあいだめ,だいもんじ,みがわり,きしかいせい,こらえる,ねごと,バトンタッチ,ねっぷう,オーバーヒート,フレアドライブ,ふるいたてる,つつく,カウンター,のろい,ブレイククロー,フェイント,とっておき,つじぎり,ほのおのちかい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ワカシャモ,,ワカシャモ,進化時,基本,基本,基本,基本,基本,基本,基本,Lv.9,Lv.12,Lv.15,Lv.20,Lv.25,Lv.30,Lv.35,Lv.40,Lv.45,Lv.50,Lv.55,マシン00,マシン01,マシン03,マシン05,マシン13,マシン15,マシン21,マシン22,マシン24,マシン25,マシン31,マシン34,マシン38,マシン39,マシン40,マシン41,マシン42,マシン43,マシン48,マシン52,マシン58,マシン59,マシン65,マシン75,マシン76,レコ.00,レコ.01,レコ.02,レコ.07,レコ.12,レコ.13,レコ.15,レコ.20,レコ.21,レコ.26,レコ.27,レコ.29,レコ.36,レコ.41,レコ.43,レコ.48,レコ.55,レコ.57,レコ.64,レコ.85,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,鎧の孤島,教え技,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,にどげり,ひっかく,なきごえ,ひのこ,にどげり,かえんほうしゃ,フェザーダンス,でんこうせっか,ニトロチャージ,みきり,すなかけ,つばめがえし,きりさく,とびはねる,きあいだめ,ブレイズキック,ビルドアップ,きしかいせい,フレアドライブ,メガトンパンチ,メガトンキック,ほのおのパンチ,かみなりパンチ,ほのおのうず,あなをほる,ねむる,いわなだれ,いびき,まもる,メロメロ,にほんばれ,おにび,からげんき,スピードスター,てだすけ,リベンジ,かわらわり,がんせきふうじ,とびはねる,ダメおし,なげつける,シャドークロー,ローキック,りんしょう,つるぎのまい,のしかかり,かえんほうしゃ,けたぐり,こうそくいどう,きあいだめ,だいもんじ,みがわり,きしかいせい,こらえる,ねごと,バトンタッチ,ねっぷう,ブレイズキック,オーバーヒート,ビルドアップ,フレアドライブ,どくづき,きあいだま,ふるいたてる,つつく,カウンター,のろい,ブレイククロー,フェイント,とっておき,つじぎり,コーチング,ほのおのちかい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
バシャーモ,,バシャーモ,基本,基本,基本,基本,基本,基本,基本,基本,基本,Lv.9,Lv.12,Lv.15,Lv.20,Lv.25,Lv.30,Lv.35,Lv.42,Lv.49,Lv.56,Lv.63,マシン00,マシン01,マシン03,マシン05,マシン08,マシン09,マシン11,マシン13,マシン15,マシン21,マシン22,マシン24,マシン25,マシン31,マシン34,マシン38,マシン39,マシン40,マシン41,マシン42,マシン43,マシン48,マシン52,マシン56,マシン58,マシン59,マシン65,マシン75,マシン76,マシン78,マシン81,レコ.00,レコ.01,レコ.02,レコ.07,レコ.10,レコ.12,レコ.13,レコ.15,レコ.20,レコ.21,レコ.26,レコ.27,レコ.29,レコ.36,レコ.39,レコ.41,レコ.43,レコ.48,レコ.53,レコ.55,レコ.56,レコ.57,レコ.64,レコ.66,レコ.75,レコ.85,レコ.88,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,鎧の孤島,鎧の孤島,教え技,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,ほのおのパンチ,ひっかく,なきごえ,ひのこ,にどげり,ブレイブバード,かえんほうしゃ,フェザーダンス,でんこうせっか,ニトロチャージ,みきり,すなかけ,つばめがえし,きりさく,とびはねる,きあいだめ,ブレイズキック,ビルドアップ,きしかいせい,フレアドライブ,メガトンパンチ,メガトンキック,ほのおのパンチ,かみなりパンチ,はかいこうせん,ギガインパクト,ソーラービーム,ほのおのうず,あなをほる,ねむる,いわなだれ,いびき,まもる,メロメロ,にほんばれ,おにび,からげんき,スピードスター,てだすけ,リベンジ,かわらわり,がんせきふうじ,とびはねる,とんぼがえり,ダメおし,なげつける,シャドークロー,ローキック,りんしょう,アクロバット,じならし,つるぎのまい,のしかかり,かえんほうしゃ,けたぐり,じしん,こうそくいどう,きあいだめ,だいもんじ,みがわり,きしかいせい,こらえる,ねごと,バトンタッチ,ねっぷう,ばかぢから,ブレイズキック,オーバーヒート,ビルドアップ,インファイト,フレアドライブ,はどうだん,どくづき,きあいだま,ブレイブバード,ストーンエッジ,ふるいたてる,ヒートスタンプ,つつく,カウンター,のろい,ブレイククロー,フェイント,とっておき,つじぎり,コーチング,ねっさのだいち,ブラストバーン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
メガバシャーモ,,メガバシャーモ,進化時,基本,基本,基本,基本,基本,基本,基本,基本,基本,Lv.5,Lv.10,Lv.14,Lv.20,Lv.25,Lv.31,Lv.37,Lv.44,Lv.50,Lv.57,Lv.63,技.1,技.5,技.6,技.8,技.10,技.11,技.15,技.17,技.21,技.22,技.26,技.27,技.31,技.32,技.35,技.38,技.39,技.40,技.42,技.43,技.44,技.45,技.47,技.48,技.49,技.50,技.52,技.56,技.61,技.62,技.65,技.68,技.71,技.75,技.78,技.80,技.84,技.87,技.88,技.90,技.100,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,教え技,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,ブレイズキック,フレアドライブ,ほのおのパンチ,とびひざげり,ひっかく,なきごえ,ひのこ,すなかけ,ブレイズキック,にどげり,ひのこ,すなかけ,つつく,ニトロチャージ,でんこうせっか,ビルドアップ,きあいだめ,きりさく,ブレイブバード,スカイアッパー,フレアドライブ,ふるいたてる,ほえる,どくどく,ビルドアップ,めざめるパワー,にほんばれ,はかいこうせん,まもる,やつあたり,ソーラービーム,じしん,おんがえし,かわらわり,かげぶんしん,かえんほうしゃ,だいもんじ,がんせきふうじ,つばめがえし,からげんき,ニトロチャージ,ねむる,メロメロ,ローキック,りんしょう,エコーボイス,オーバーヒート,きあいだま,なげつける,おにび,アクロバット,シャドークロー,ギガインパクト,ストーンエッジ,つるぎのまい,じならし,いわなだれ,どくづき,いばる,ねごと,みがわり,ないしょばなし,けたぐり,カウンター,こうそくいどう,のろい,きしかいせい,こらえる,バトンタッチ,きつけ,フェザーダンス,ブレイククロー,フェイント,とっておき,つじぎり,はじけるほのお,ほのおのパンチ,かみなりパンチ,けたぐり,いびき,ねっぷう,きあいパンチ,てだすけ,なりきり,ばかぢから,はたきおとす,とびはねる,とっておき,きりばらい!,ダブルチョップ,とぎすます!,ブラストバーン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ミズゴロウ,,ミズゴロウ,基本,基本,Lv.3,Lv.6,Lv.9,Lv.12,Lv.15,Lv.18,Lv.21,Lv.24,Lv.27,Lv.30,Lv.33,Lv.36,Lv.39,マシン15,マシン16,マシン21,マシン22,マシン24,マシン25,マシン27,マシン31,マシン33,マシン35,マシン36,マシン39,マシン45,マシン48,マシン64,マシン76,レコ.01,レコ.03,レコ.04,レコ.05,レコ.06,レコ.07,レコ.16,レコ.17,レコ.20,レコ.26,レコ.27,レコ.31,レコ.35,レコ.39,レコ.67,レコ.78,レコ.84,レコ.85,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,教え技,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,たいあたり,なきごえ,みずでっぽう,いわくだき,いわおとし,まもる,ちょうおんぱ,みずのはどう,いわなだれ,とっしん,ドわすれ,なみのり,いやなおと,がむしゃら,ハイドロポンプ,あなをほる,いやなおと,ねむる,いわなだれ,いびき,まもる,こごえるかぜ,メロメロ,あまごい,あられ,うずしお,からげんき,ダイビング,がんせきふうじ,ゆきなだれ,りんしょう,のしかかり,ハイドロポンプ,なみのり,れいとうビーム,ふぶき,けたぐり,たきのぼり,ドわすれ,みがわり,こらえる,ねごと,アイアンテール,さわぐ,ばかぢから,だいちのちから,ヘドロウェーブ,ねっとう,ふるいたてる,ふみつけ,すてみタックル,かみつく,カウンター,ヘドロこうげき,のろい,どろかけ,ミラーコート,げんしのちから,あくび,ワイドガード,みずのちかい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ヌマクロー,,ヌマクロー,進化時,基本,基本,基本,基本,基本,基本,基本,Lv.9,Lv.12,Lv.15,Lv.20,Lv.25,Lv.30,Lv.35,Lv.40,Lv.45,Lv.50,Lv.55,マシン00,マシン01,マシン04,マシン15,マシン16,マシン21,マシン22,マシン24,マシン25,マシン27,マシン31,マシン33,マシン35,マシン36,マシン39,マシン43,マシン45,マシン48,マシン49,マシン53,マシン59,マシン64,マシン76,マシン81,レコ.01,レコ.03,レコ.04,レコ.05,レコ.06,レコ.07,レコ.10,レコ.16,レコ.17,レコ.20,レコ.26,レコ.27,レコ.31,レコ.35,レコ.39,レコ.45,レコ.67,レコ.76,レコ.78,レコ.84,レコ.85,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,教え技,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,マッドショット,たいあたり,なきごえ,みずでっぽう,マッドショット,じしん,なみのり,いわくだき,いわおとし,まもる,ちょうおんぱ,みずのはどう,いわなだれ,とっしん,ドわすれ,だくりゅう,いやなおと,がむしゃら,ハイドロポンプ,メガトンパンチ,メガトンキック,れいとうパンチ,あなをほる,いやなおと,ねむる,いわなだれ,いびき,まもる,こごえるかぜ,メロメロ,あまごい,あられ,うずしお,からげんき,かわらわり,ダイビング,がんせきふうじ,すなじごく,マッドショット,なげつける,ゆきなだれ,りんしょう,じならし,のしかかり,ハイドロポンプ,なみのり,れいとうビーム,ふぶき,けたぐり,じしん,たきのぼり,ドわすれ,みがわり,こらえる,ねごと,アイアンテール,さわぐ,ばかぢから,だくりゅう,だいちのちから,ステルスロック,ヘドロウェーブ,ねっとう,ふるいたてる,ふみつけ,すてみタックル,かみつく,カウンター,ヘドロこうげき,のろい,どろかけ,ミラーコート,げんしのちから,あくび,ワイドガード,みずのちかい,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ラグラージ,,ラグラージ,基本,基本,基本,基本,基本,基本,基本,基本,Lv.9,Lv.12,Lv.15,Lv.20,Lv.25,Lv.30,Lv.35,Lv.42,Lv.49,Lv.56,Lv.63,マシン00,マシン01,マシン04,マシン08,マシン09,マシン15,マシン16,マシン21,マシン22,マシン24,マシン25,マシン27,マシン31,マシン33,マシン35,マシン36,マシン39,マシン43,マシン45,マシン48,マシン49,マシン53,マシン59,マシン64,マシン76,マシン81,マシン98,レコ.01,レコ.03,レコ.04,レコ.05,レコ.06,レコ.07,レコ.10,レコ.16,レコ.17,レコ.20,レコ.24,レコ.26,レコ.27,レコ.31,レコ.35,レコ.39,レコ.45,レコ.48,レコ.64,レコ.67,レコ.75,レコ.76,レコ.78,レコ.84,レコ.85,レコ.93,レコ.94,レコ.98,レコ.99,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,鎧の孤島,教え技,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,アームハンマー,たいあたり,なきごえ,みずでっぽう,マッドショット,じしん,なみのり,いわくだき,いわおとし,まもる,ちょうおんぱ,みずのはどう,いわなだれ,とっしん,ドわすれ,だくりゅう,いやなおと,がむしゃら,ハイドロポンプ,メガトンパンチ,メガトンキック,れいとうパンチ,はかいこうせん,ギガインパクト,あなをほる,いやなおと,ねむる,いわなだれ,いびき,まもる,こごえるかぜ,メロメロ,あまごい,あられ,うずしお,からげんき,かわらわり,ダイビング,がんせきふうじ,すなじごく,マッドショット,なげつける,ゆきなだれ,りんしょう,じならし,じだんだ,のしかかり,ハイドロポンプ,なみのり,れいとうビーム,ふぶき,けたぐり,じしん,たきのぼり,ドわすれ,みがわり,げきりん,こらえる,ねごと,アイアンテール,さわぐ,ばかぢから,だくりゅう,ビルドアップ,きあいだま,だいちのちから,ストーンエッジ,ステルスロック,ヘドロウェーブ,ねっとう,ふるいたてる,DDラリアット,10まんばりき,アクアブレイク,ボディプレス,ふみつけ,すてみタックル,かみつく,カウンター,ヘドロこうげき,のろい,どろかけ,ミラーコート,げんしのちから,あくび,ワイドガード,クイックターン,ハイドロカノン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
メガラグラージ,,メガラグラージ,基本,基本,基本,基本,基本,基本,Lv.4,Lv.9,Lv.12,Lv.18,Lv.22,Lv.28,Lv.32,Lv.39,Lv.44,Lv.51,Lv.56,Lv.63,技.1,技.5,技.6,技.7,技.10,技.13,技.14,技.15,技.17,技.18,技.21,技.26,技.27,技.31,技.32,技.34,技.39,技.42,技.44,技.45,技.48,技.49,技.52,技.55,技.56,技.68,技.71,技.78,技.80,技.87,技.88,技.90,技.94,技.98,技.100,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,教え技,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,アームハンマー,たいあたり,なきごえ,どろかけ,みずでっぽう,マッドショット,みずでっぽう,どろかけ,みやぶる,がまん,どろばくだん,いわなだれ,まもる,だくりゅう,とっしん,じしん,がむしゃら,アームハンマー,ふるいたてる,ほえる,どくどく,あられ,めざめるパワー,れいとうビーム,ふぶき,はかいこうせん,まもる,あまごい,やつあたり,じしん,おんがえし,かわらわり,かげぶんしん,ヘドロウェーブ,がんせきふうじ,からげんき,ねむる,メロメロ,りんしょう,エコーボイス,きあいだま,ねっとう,なげつける,ギガインパクト,ストーンエッジ,じならし,いわなだれ,いばる,ねごと,みがわり,なみのり,たきのぼり,ないしょばなし,ふみつけ,すてみタックル,かみつく,カウンター,バリアー,ヘドロこうげき,のろい,ミラーコート,げんしのちから,うずしお,さわぐ,あくび,リフレッシュ,アイスボール,ゆきなだれ,どろばくだん,ワイドガード,れいとうパンチ,けたぐり,いびき,こごえるかぜ,げきりん,アイアンテール,さわぐ,きあいパンチ,ばかぢから,がむしゃら,みずのはどう,アクアテール,だいちのちから,ステルスロック,じだんだ!,ハイドロカノン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ポチエナ,,ポチエナ,基本,Lv.4,Lv.7,Lv.10,Lv.13,Lv.16,Lv.19,Lv.22,Lv.25,Lv.28,Lv.31,Lv.34,Lv.37,Lv.40,Lv.43,Lv.46,技.5,技.6,技.10,技.11,技.12,技.17,技.18,技.21,技.27,技.30,技.32,技.41,技.42,技.44,技.45,技.46,技.48,技.63,技.66,技.87,技.88,技.90,技.95,技.97,技.100,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,たいあたり,とおぼえ,すなかけ,かみつく,かぎわける,ほえる,いばる,ダメおし,こわいかお,さしおさえ,ちょうはつ,かみくだく,あくび,とっしん,ふいうち,じゃれつく,ほえる,どくどく,めざめるパワー,にほんばれ,ちょうはつ,まもる,あまごい,やつあたり,おんがえし,シャドーボール,かげぶんしん,いちゃもん,からげんき,ねむる,メロメロ,どろぼう,りんしょう,さしおさえ,しっぺがえし,いばる,ねごと,みがわり,バークアウト,あくのはどう,ないしょばなし,にらみつける,ねごと,あくび,よこどり,どくどくのキバ,おどろかす,ほしがる,さきどり,ふいうち,かみなりのキバ,こおりのキバ,ほのおのキバ,じゃれつく,いかりのまえば,いびき,うらみ,アイアンテール,さわぐ,よこどり,ハイパーボイス,ほしがる,イカサマ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
グラエナ,,グラエナ,進化時,基本,基本,基本,基本,基本,基本,基本,基本,基本,基本,Lv.4,Lv.7,Lv.10,Lv.13,Lv.16,Lv.20,Lv.24,Lv.28,Lv.32,Lv.36,Lv.40,Lv.44,Lv.48,Lv.52,Lv.56,技.5,技.6,技.10,技.11,技.12,技.15,技.17,技.18,技.21,技.27,技.30,技.32,技.41,技.42,技.44,技.45,技.46,技.48,技.63,技.66,技.68,技.87,技.88,技.90,技.95,技.97,技.100,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,遺伝,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,USUM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,バークアウト,かみくだく,たいあたり,とおぼえ,すなかけ,かみつく,どろぼう,バークアウト,ほのおのキバ,かみなりのキバ,こおりのキバ,とおぼえ,すなかけ,かみつく,かぎわける,ほえる,いばる,ダメおし,こわいかお,さしおさえ,ちょうはつ,かみくだく,あくび,とっしん,ふいうち,じゃれつく,ほえる,どくどく,めざめるパワー,にほんばれ,ちょうはつ,はかいこうせん,まもる,あまごい,やつあたり,おんがえし,シャドーボール,かげぶんしん,いちゃもん,からげんき,ねむる,メロメロ,どろぼう,りんしょう,さしおさえ,しっぺがえし,ギガインパクト,いばる,ねごと,みがわり,バークアウト,あくのはどう,ないしょばなし,にらみつける,ねごと,あくび,よこどり,どくどくのキバ,おどろかす,ほしがる,さきどり,ふいうち,かみなりのキバ,こおりのキバ,ほのおのキバ,じゃれつく,いかりのまえば,いびき,うらみ,アイアンテール,さわぐ,よこどり,ハイパーボイス,ほしがる,イカサマ,とぎすます!,じごくづき!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ジグザグマ,通常,ジグザグマ(通常),基本,基本,Lv.3,Lv.6,Lv.9,Lv.12,Lv.15,Lv.18,Lv.21,Lv.24,Lv.27,Lv.30,Lv.33,Lv.36,マシン07,マシン14,マシン15,マシン21,マシン23,マシン24,マシン25,マシン27,マシン29,マシン31,マシン33,マシン34,マシン36,マシン39,マシン40,マシン41,マシン53,マシン59,マシン76,マシン79,マシン84,レコ.01,レコ.04,レコ.05,レコ.06,レコ.08,レコ.09,レコ.20,レコ.26,レコ.27,レコ.31,レコ.33,レコ.38,レコ.42,レコ.59,レコ.73,レコ.77,レコ.85,遺伝,遺伝,遺伝,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,たいあたり,なきごえ,すなかけ,しっぽをふる,ほしがる,ずつき,つぶらなひとみ,ミサイルばり,ねむる,とっしん,なげつける,じたばた,はらだいこ,すてみタックル,ミサイルばり,でんじは,あなをほる,ねむる,どろぼう,いびき,まもる,こごえるかぜ,あまえる,メロメロ,あまごい,にほんばれ,うずしお,からげんき,スピードスター,てだすけ,マッドショット,なげつける,りんしょう,かたきうち,スイープビンタ,のしかかり,なみのり,れいとうビーム,ふぶき,10まんボルト,かみなり,みがわり,こらえる,ねごと,アイアンテール,シャドーボール,トリック,ハイパーボイス,タネばくだん,ダストシュート,くさむすび,ふるいたてる,しんそく,くすぐる,シンプルビーム,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
